PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,TOUCHES,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,AVG_SPEED,DIST_MILES,AVG_SPEED_OFF,AVG_SPEED_DEF,STL,BLK,DRIVE_PTS,CATCH_SHOOT_PTS,PULL_UP_PTS,PAINT_TOUCH_PTS,SEASON_LABEL
203490,Otto Porter Jr.,ORL,28,607.0,2.0,0.88,986,20,2,53,4.39,47.7,4.79,3.98,16,4,32,118,55,43,2020-21
200782,P.J. Tucker,MIL,52,1356.0,1.37,0.49,1258,30,5,59,4.08,96.2,4.19,3.97,39,20,15,117,2,28,2020-21
1629023,P.J. Washington,CHA,64,1954.0,1.6,0.71,3323,176,144,292,4.11,141.7,4.43,3.8,69,79,105,312,49,208,2020-21
1628408,PJ Dozier,DEN,50,1088.0,3.12,2.29,1559,35,3,90,4.2,80.8,4.54,3.84,31,22,84,113,66,71,2020-21
1627783,Pascal Siakam,TOR,56,2006.0,3.44,2.61,4070,125,219,191,4.17,149.3,4.63,3.73,64,37,454,209,164,158,2020-21
1626192,Pat Connaughton,MIL,69,1575.0,1.7,0.75,2076,17,0,112,4.37,123.1,4.81,3.96,49,23,40,302,3,82,2020-21
201976,Patrick Beverley,LAC,37,833.0,3.59,2.98,1441,13,0,34,4.19,60.7,4.42,3.97,29,28,51,142,34,10,2020-21
1627775,Patrick McCaw,TOR,5,33.0,1.64,0.85,40,0,0,1,4.43,2.7,4.67,3.89,2,0,0,0,0,0,2020-21
202335,Patrick Patterson,LAC,38,582.0,1.28,0.42,702,11,11,42,4.13,41.0,4.41,3.82,14,8,8,127,6,41,2020-21
1630172,Patrick Williams,CHI,71,1983.0,2.03,1.5,2018,39,19,113,4.33,151.4,4.53,4.12,64,46,134,162,130,107,2020-21
201988,Patty Mills,SAS,68,1685.0,3.68,3.64,2177,16,1,22,4.33,128.5,4.67,4.0,42,3,85,324,224,14,2020-21
202331,Paul George,LAC,54,1821.0,3.97,3.3,3716,52,59,60,4.11,132.5,4.51,3.7,62,24,371,338,393,48,2020-21
200794,Paul Millsap,DEN,56,1162.0,2.27,1.18,1669,61,91,172,4.04,82.1,4.28,3.79,51,36,72,146,33,155,2020-21
1630194,Paul Reed,PHI,26,177.0,1.91,0.94,315,15,5,42,4.42,14.2,4.85,3.98,10,13,25,2,4,36,2020-21
1628778,Paul Watson,TOR,27,297.0,1.93,1.18,362,3,0,4,4.58,24.5,4.95,4.22,6,3,16,75,15,2,2020-21
1630202,Payton Pritchard,BOS,66,1268.0,4.27,3.94,2358,13,1,30,4.29,97.0,4.55,4.03,37,9,129,237,109,13,2020-21
1630173,Precious Achiuwa,MIA,61,737.0,1.86,0.79,1002,65,41,265,4.38,57.3,4.62,4.13,20,28,21,0,10,217,2020-21
1626188,Quinn Cook,CLE,23,157.0,5.13,5.23,284,1,0,2,4.3,10.8,4.48,4.11,4,1,20,9,28,3,2020-21
1629683,Quinndary Weatherspoon,SAS,20,121.0,2.74,1.97,181,2,0,6,4.33,9.5,4.7,3.98,8,2,13,0,7,8,2020-21
1630181,R.J. Hampton,ORL,51,888.0,3.57,3.0,1289,20,0,38,4.41,70.1,4.71,4.11,21,10,121,79,58,26,2020-21
1629628,RJ Barrett,NYK,72,2511.0,3.4,2.71,3414,68,37,130,4.34,192.3,4.6,4.07,53,20,452,360,134,116,2020-21
200765,Rajon Rondo,LAC,45,769.0,5.09,4.43,1949,20,1,20,3.88,53.4,4.15,3.61,37,4,102,60,64,8,2020-21
203526,Raul Neto,WAS,64,1403.0,3.7,3.48,2150,17,1,24,4.34,106.4,4.7,3.99,73,6,209,164,89,25,2020-21
1629034,Ray Spalding,HOU,2,19.0,1.46,0.48,23,4,1,6,5.12,1.7,5.08,4.58,0,2,0,0,0,4,2020-21
1629730,Rayjon Tucker,PHI,14,68.0,3.53,2.64,120,1,0,4,4.19,5.2,4.37,4.01,2,0,19,3,3,6,2020-21
203493,Reggie Bullock Jr.,NYK,65,1949.0,1.55,0.55,2441,18,1,45,4.18,144.0,4.4,3.95,52,11,36,476,104,29,2020-21
202704,Reggie Jackson,LAC,67,1544.0,4.31,3.71,3159,25,2,35,4.09,111.9,4.39,3.78,41,7,192,283,161,24,2020-21
1629617,Reggie Perry,BKN,26,211.0,1.62,0.56,337,12,6,55,4.17,15.7,4.52,3.83,6,6,2,12,0,42,2020-21
1626158,Richaun Holmes,SAC,61,1781.0,1.65,0.54,2549,358,50,480,3.96,123.3,4.18,3.75,39,96,87,216,16,472,2020-21
201937,Ricky Rubio,MIN,68,1772.0,4.63,4.0,4238,26,2,38,4.29,135.9,4.86,3.73,98,4,183,173,113,19,2020-21
203496,Robert Covington,POR,70,2243.0,1.54,0.42,3273,42,7,81,3.9,152.0,4.14,3.64,101,84,54,357,61,57,2020-21
1629606,Robert Franks,ORL,7,101.0,1.5,0.56,183,0,2,10,4.44,8.0,4.75,4.11,3,3,4,15,0,10,2020-21
1629057,Robert Williams III,BOS,52,985.0,1.39,0.41,1370,98,28,342,4.07,71.4,4.28,3.86,43,91,2,18,4,349,2020-21
1630218,Robert Woodard II,SAC,13,45.0,2.51,1.57,60,1,1,4,4.3,3.5,4.96,3.72,0,3,2,2,5,6,2020-21
201577,Robin Lopez,WAS,71,1354.0,1.71,0.7,1612,111,198,424,4.05,95.6,4.26,3.84,15,44,19,19,14,381,2020-21
1629066,Rodions Kurucs,MIL,21,125.0,1.62,0.94,171,0,2,15,4.39,9.9,4.89,3.91,9,4,0,18,0,11,2020-21
203918,Rodney Hood,TOR,55,943.0,3.18,2.34,1239,7,27,25,4.19,69.0,4.51,3.84,24,7,44,54,114,4,2020-21
203585,Rodney McGruder,DET,16,194.0,3.49,2.9,267,4,0,14,4.52,15.7,4.92,4.07,8,1,20,33,6,18,2020-21
1629641,Romeo Langford,BOS,18,283.0,2.3,1.32,260,4,3,20,4.28,21.6,4.47,4.09,6,5,8,9,6,14,2020-21
1626178,Rondae Hollis-Jefferson,POR,11,107.0,1.79,0.77,127,4,3,20,4.53,8.7,4.71,4.24,2,4,4,0,2,12,2020-21
1626220,Royce O'Neale,UTA,71,2240.0,1.45,0.66,4230,39,1,81,4.3,170.2,4.69,3.92,57,32,56,297,28,53,2020-21
200752,Rudy Gay,SAS,63,1358.0,2.51,1.43,2266,29,80,73,4.08,96.8,4.37,3.78,45,40,138,286,193,55,2020-21
203497,Rudy Gobert,UTA,71,2187.0,1.4,0.33,2576,305,53,750,4.07,157.6,4.37,3.78,40,190,17,4,0,800,2020-21
1629060,Rui Hachimura,WAS,57,1797.0,1.95,0.92,2650,143,132,219,4.33,135.8,4.71,3.97,44,7,135,194,130,202,2020-21
201566,Russell Westbrook,WAS,65,2369.0,5.33,4.79,6192,35,114,118,4.02,167.0,4.59,3.5,89,23,434,176,420,81,2020-21
1627853,Ryan Arcidiacono,CHI,44,450.0,3.47,3.18,732,5,0,15,4.55,36.5,4.91,4.17,9,0,22,66,29,14,2020-21
1630240,Saben Lee,DET,48,781.0,5.9,5.9,1818,16,0,45,4.52,62.9,4.72,4.32,32,13,143,24,14,42,2020-21
1630180,Saddiq Bey,DET,70,1909.0,2.05,1.08,2345,35,44,53,4.11,138.4,4.34,3.86,52,14,87,458,105,55,2020-21
1630241,Sam Merrill,MIL,30,233.0,3.51,2.85,373,4,0,5,4.28,18.0,4.86,3.74,8,1,10,48,25,0,2020-21
1630253,Sean McDermott,MEM,18,158.0,1.61,0.72,139,1,0,5,4.37,12.2,4.55,4.17,2,3,4,17,0,8,2020-21
1629635,Sekou Doumbouya,DET,56,869.0,1.85,0.84,1164,38,20,96,4.28,66.1,4.62,3.94,24,9,54,77,3,78,2020-21
1628400,Semi Ojeleye,BOS,56,950.0,1.63,0.58,1186,17,2,46,4.33,72.2,4.73,3.92,17,0,25,168,8,40,2020-21
201586,Serge Ibaka,LAC,41,955.0,1.57,0.46,1617,131,63,208,3.93,64.9,4.11,3.72,9,47,31,167,9,200,2020-21
203552,Seth Curry,PHI,57,1638.0,3.02,2.32,2372,9,0,13,4.08,118.0,4.39,3.76,44,8,121,282,258,7,2020-21
1628983,Shai Gilgeous-Alexander,OKC,35,1180.0,5.9,5.55,2687,9,2,22,4.08,85.3,4.52,3.62,27,23,459,51,244,15,2020-21
1629003,Shake Milton,PHI,63,1461.0,4.16,3.77,3120,17,3,31,4.25,111.0,4.67,3.82,39,18,362,165,240,15,2020-21
1627885,Shaquille Harrison,DEN,34,332.0,3.76,3.11,552,5,0,16,4.42,26.2,4.67,4.15,17,5,22,9,6,11,2020-21
1628414,Sindarius Thornwell,ORL,21,217.0,1.91,1.29,187,4,0,9,4.31,15.4,4.47,4.16,13,2,4,20,0,5,2020-21
1630219,Skylar Mays,ATL,33,269.0,4.34,3.73,522,1,1,13,4.1,19.8,4.23,3.96,14,2,30,37,15,13,2020-21
203524,Solomon Hill,ATL,71,1514.0,1.71,0.76,1689,18,3,45,4.1,110.4,4.29,3.91,50,11,61,191,21,23,2020-21
203915,Spencer Dinwiddie,BKN,3,64.0,3.37,2.55,104,1,0,3,4.25,4.8,4.74,3.86,2,1,6,6,0,4,2020-21
1626169,Stanley Johnson,TOR,61,1006.0,2.44,1.56,1556,17,3,47,4.34,78.3,4.66,4.03,52,18,70,113,30,19,2020-21
201939,Stephen Curry,GSW,63,2152.0,4.26,4.08,5123,51,9,65,4.3,163.3,5.03,3.65,77,8,463,468,705,72,2020-21
1628425,Sterling Brown,HOU,51,1229.0,2.13,1.36,1510,19,1,42,4.28,91.4,4.39,4.16,38,12,65,224,51,31,2020-21
203500,Steven Adams,NOP,58,1605.0,1.76,0.49,2360,236,74,450,4.11,116.0,4.31,3.9,54,38,13,12,4,322,2020-21
1629004,Svi Mykhailiuk,OKC,66,1324.0,2.53,1.83,1968,23,0,30,4.45,104.9,4.92,3.98,51,12,98,232,127,30,2020-21
1628388,T.J. Leaf,POR,7,35.0,2.56,1.37,35,1,1,3,4.38,2.8,4.51,4.25,2,1,4,0,0,4,2020-21
204456,T.J. McConnell,IND,69,1796.0,3.99,3.71,4419,40,1,78,4.65,149.6,5.01,4.32,128,23,358,51,162,36,2020-21
203933,T.J. Warren,IND,4,117.0,2.45,1.73,151,9,5,12,4.39,9.2,4.62,4.18,2,0,11,0,18,21,2020-21
1629605,Tacko Fall,BOS,19,136.0,2.34,0.73,131,6,13,43,3.92,9.6,4.01,3.82,1,20,4,2,0,41,2020-21
201959,Taj Gibson,NYK,45,936.0,1.31,0.47,1088,73,24,203,4.12,68.6,4.29,3.96,31,49,2,23,4,172,2020-21
1629659,Talen Horton-Tucker,LAL,65,1304.0,3.98,3.3,2498,16,16,34,4.24,99.0,4.58,3.91,63,21,303,63,96,26,2020-21
1627752,Taurean Prince,CLE,41,905.0,2.37,1.31,1287,11,3,31,4.01,64.6,4.27,3.75,28,23,71,130,100,26,2020-21
1629611,Terance Mann,LAC,67,1263.0,3.64,2.97,1826,27,5,112,4.38,97.9,4.51,4.23,29,13,117,90,59,90,2020-21
1629056,Terence Davis,SAC,61,1074.0,2.61,2.21,1572,17,1,47,4.33,83.8,4.68,3.99,44,14,90,230,82,42,2020-21
1628390,Terrance Ferguson,PHI,13,49.0,1.45,0.66,35,0,0,2,4.14,3.7,4.25,4.02,1,0,0,0,0,0,2020-21
203082,Terrence Ross,ORL,46,1347.0,2.75,1.78,1720,51,1,25,4.28,102.9,4.69,3.85,47,21,133,199,286,32,2020-21
1626179,Terry Rozier,CHA,69,2383.0,3.38,2.85,4525,33,0,65,4.35,183.0,4.64,4.06,87,26,376,497,383,42,2020-21
201152,Thaddeus Young,CHI,68,1652.0,2.12,0.92,3664,353,299,406,4.13,121.5,4.41,3.84,74,40,104,54,10,286,2020-21
203648,Thanasis Antetokounmpo,MIL,57,551.0,2.87,2.2,688,21,6,104,4.39,43.6,4.67,4.11,22,10,26,6,17,67,2020-21
1630177,Theo Maledon,OKC,65,1778.0,4.04,3.74,3806,5,0,20,4.39,137.3,4.88,3.89,56,11,233,210,182,4,2020-21
1629033,Theo Pinson,NYK,17,34.0,2.84,1.86,50,0,0,0,3.8,2.4,4.12,3.54,0,0,2,0,2,0,2020-21
1628418,Thomas Bryant,WAS,10,271.0,1.34,0.29,461,26,8,66,4.17,20.1,4.55,3.82,4,8,2,29,4,87,2020-21
1627748,Thon Maker,CLE,8,76.0,2.1,0.67,99,9,8,15,4.47,6.1,4.56,4.37,2,4,5,0,2,17,2020-21
204025,Tim Frazier,MEM,5,62.0,5.19,4.81,136,0,1,2,4.33,4.8,4.7,3.95,2,1,2,0,2,2,2020-21
203501,Tim Hardaway Jr.,DAL,70,1985.0,2.49,1.62,2787,23,7,39,4.08,142.1,4.39,3.75,31,11,209,465,281,43,2020-21
1627789,Timothe Luwawu-Cabarrot,BKN,58,1050.0,1.75,0.95,1513,18,1,44,4.45,82.9,4.9,4.02,33,6,45,218,21,27,2020-21
202699,Tobias Harris,PHI,62,2014.0,3.13,2.21,3989,67,208,131,4.07,144.9,4.39,3.74,55,51,393,202,292,106,2020-21
203107,Tomas Satoransky,CHI,58,1307.0,4.47,4.29,2833,38,9,77,4.54,104.8,4.97,4.1,40,14,137,119,73,65,2020-21
1628396,Tony Bradley,OKC,42,684.0,1.73,0.54,1046,77,26,232,4.17,49.7,4.45,3.89,15,30,7,12,0,242,2020-21
203503,Tony Snell,ATL,47,992.0,1.81,0.99,932,6,0,13,3.99,70.4,4.17,3.81,13,11,29,190,14,6,2020-21
1628470,Torrey Craig,PHX,50,803.0,2.0,0.98,1013,18,2,84,4.41,62.9,4.65,4.17,28,27,35,100,34,73,2020-21
1629027,Trae Young,ATL,63,2125.0,6.13,5.73,5396,16,1,39,4.12,155.3,4.66,3.58,53,12,660,93,576,23,2020-21
1630200,Tre Jones,SAS,37,269.0,5.24,4.62,570,4,0,13,4.44,20.6,4.71,4.17,8,0,50,3,18,10,2020-21
1629682,Tremont Waters,BOS,26,238.0,5.03,4.86,509,2,0,5,4.21,18.0,4.59,3.85,15,1,25,15,40,2,2020-21
1630235,Trent Forrest,UTA,30,302.0,4.99,5.02,663,2,0,5,4.43,23.6,4.68,4.17,9,4,67,15,14,0,2020-21
2772,Trevor Ariza,MIA,30,841.0,1.75,0.71,1139,20,10,61,4.09,60.9,4.24,3.94,31,18,32,135,19,54,2020-21
203504,Trey Burke,DAL,62,911.0,3.79,3.32,1382,8,0,11,4.3,69.4,4.43,4.15,36,7,119,148,123,4,2020-21
1626168,Trey Lyles,SAS,23,358.0,2.02,0.88,546,5,2,13,4.26,26.4,4.59,3.95,6,1,43,39,9,16,2020-21
202684,Tristan Thompson,BOS,54,1287.0,1.94,0.74,1697,141,71,379,4.11,93.6,4.25,3.96,24,33,33,2,6,284,2020-21
1628972,Troy Brown Jr.,CHI,34,523.0,2.32,1.6,667,12,2,26,4.42,40.1,4.75,4.11,10,6,16,57,28,25,2020-21
1629660,Ty Jerome,OKC,33,788.0,3.89,3.61,1591,9,1,15,4.25,59.6,4.87,3.66,20,6,111,148,101,6,2020-21
1630234,Ty-Shon Alexander,PHX,15,47.0,4.2,3.0,63,1,0,1,4.02,3.3,4.34,3.73,0,1,1,3,3,0,2020-21
1630189,Tyler Bey,DAL,18,71.0,1.92,0.87,103,1,1,14,4.4,5.7,4.55,4.24,0,1,2,0,3,10,2020-21
1629076,Tyler Cook,DET,32,437.0,1.98,0.77,560,30,43,80,4.25,31.6,4.6,3.89,8,2,16,3,0,87,2020-21
1629639,Tyler Herro,MIA,54,1635.0,3.68,3.12,2849,23,4,49,4.51,131.5,4.94,4.06,35,17,209,188,289,50,2020-21
204020,Tyler Johnson,BKN,39,684.0,2.5,1.97,904,8,0,10,4.17,50.7,4.47,3.87,14,0,25,132,34,2,2020-21
1630179,Tyrell Terry,DAL,11,56.0,4.04,3.46,121,0,0,1,4.14,4.2,4.47,4.03,5,0,6,0,0,0,2020-21
1630169,Tyrese Haliburton,SAC,58,1746.0,3.74,3.14,3340,19,0,37,4.31,134.9,4.73,3.9,77,28,239,225,284,10,2020-21
1630178,Tyrese Maxey,PHI,61,936.0,4.3,3.87,2120,6,0,14,4.55,75.9,4.93,4.16,26,13,252,68,153,4,2020-21
1626145,Tyus Jones,MEM,70,1223.0,4.78,4.33,2805,6,4,16,4.43,94.9,4.86,4.02,64,6,215,114,169,6,2020-21
1628962,Udoka Azubuike,UTA,15,57.0,1.55,0.36,61,10,1,23,3.92,3.9,4.1,3.71,1,4,0,0,0,16,2020-21
2617,Udonis Haslem,MIA,1,3.0,0.56,0.0,3,1,0,1,4.46,0.2,6.52,3.4,0,0,0,2,0,2,2020-21
1630176,Vernon Carey Jr.,CHA,19,115.0,1.79,0.59,117,10,14,10,4.05,8.3,4.28,3.85,1,5,13,13,0,15,2020-21
203506,Victor Oladipo,MIA,33,1080.0,3.9,3.42,2018,18,0,27,4.27,79.4,4.64,3.91,46,14,230,142,168,23,2020-21
1629738,Vincent Poirier,PHI,10,39.0,1.97,0.55,58,2,5,8,4.37,3.1,4.42,4.31,0,3,0,2,0,7,2020-21
1628427,Vlatko Čančar,DEN,41,281.0,1.67,0.59,345,13,6,31,4.21,21.3,4.45,3.99,11,2,15,29,2,23,2020-21
201961,Wayne Ellington,DET,46,1012.0,1.87,1.06,1151,5,0,6,4.28,74.9,4.7,3.82,18,9,23,205,153,7,2020-21
1628976,Wendell Carter Jr.,ORL,54,1375.0,1.67,0.41,2629,320,143,395,4.13,100.4,4.43,3.83,35,42,38,127,8,324,2020-21
1629117,Wenyen Gabriel,NOP,21,241.0,1.6,0.64,263,8,0,24,4.23,18.0,4.7,3.86,9,8,7,39,2,15,2020-21
1628411,Wes Iwundu,NOP,41,539.0,2.05,1.19,588,3,0,30,4.49,43.3,4.79,4.19,15,4,24,15,4,12,2020-21
202083,Wesley Matthews,LAL,58,1130.0,1.54,0.68,1237,12,15,33,4.21,84.8,4.45,3.96,38,17,24,171,34,17,2020-21
203115,Will Barton,DEN,56,1736.0,3.6,2.81,2585,60,4,98,4.11,125.0,4.34,3.89,50,23,163,199,164,87,2020-21
1630266,Will Magnay,NOP,1,3.0,1.37,0.33,3,0,0,1,7.51,0.1,0.0,0.0,0,0,0,0,0,0,2020-21
1626161,Willie Cauley-Stein,DAL,53,906.0,1.32,0.41,1212,73,6,255,4.29,67.8,4.56,4.02,21,43,13,11,6,212,2020-21
1626195,Willy Hernangomez,NOP,47,846.0,1.51,0.52,1485,124,80,279,4.28,63.6,4.6,3.99,22,23,8,11,2,256,2020-21
1630214,Xavier Tillman,MEM,59,1085.0,1.48,0.54,1789,142,37,231,4.39,83.7,4.77,4.02,44,33,27,102,24,175,2020-21
1627812,Yogi Ferrell,LAC,10,137.0,5.44,4.78,246,4,0,8,4.15,9.0,4.43,3.86,7,3,10,20,21,0,2020-21
1629139,Yuta Watanabe,TOR,50,723.0,1.67,0.98,953,23,1,51,4.68,60.7,5.18,4.19,26,19,32,106,16,26,2020-21
203897,Zach LaVine,CHI,58,2034.0,4.79,4.33,3946,50,27,77,4.37,157.4,4.81,3.93,46,27,485,241,541,88,2020-21
1630192,Zeke Nnaji,DEN,42,397.0,1.49,0.42,406,21,4,41,4.36,31.1,4.61,4.1,8,4,1,75,5,45,2020-21
1629627,Zion Williamson,NOP,61,2026.0,3.3,2.73,3883,217,295,427,4.42,159.5,4.87,4.0,57,39,567,32,10,480,2020-21
203932,Aaron Gordon,DEN,75,2375.0,2.77,1.89,3173,124,159,385,4.0,166.4,4.19,3.81,44,44,166,238,129,414,2021-22
1630565,Aaron Henry,PHI,6,17.0,1.96,1.0,17,2,0,1,4.39,1.4,4.23,3.91,0,2,0,0,0,0,2021-22
1628988,Aaron Holiday,PHX,63,1021.0,4.63,4.32,1977,12,1,23,4.28,76.0,4.48,4.09,42,9,185,72,93,15,2021-22
1630174,Aaron Nesmith,BOS,52,574.0,1.88,0.99,802,8,0,16,4.34,43.7,4.58,4.12,20,5,42,85,22,16,2021-22
1630598,Aaron Wiggins,OKC,50,1209.0,2.12,1.47,1254,17,2,81,4.59,96.5,4.96,4.24,30,10,112,120,12,81,2021-22
1627846,Abdel Nader,PHX,14,145.0,1.86,1.14,138,2,0,7,4.45,11.5,4.63,4.27,8,4,7,12,0,6,2021-22
1630278,Ade Murkey,SAC,1,1.0,0.0,0.0,0,0,0,0,3.84,0.1,0.0,0.0,0,0,0,0,0,0,2021-22
1629678,Admiral Schofield,ORL,38,469.0,1.59,0.63,737,6,3,31,4.32,36.1,4.56,4.08,4,5,37,74,8,16,2021-22
1629958,Ahmad Caver,IND,1,1.0,5.18,4.5,2,0,0,0,5.36,0.1,0.0,0.0,0,0,0,0,0,0,2021-22
201143,Al Horford,BOS,68,1974.0,1.73,0.64,3357,151,131,268,3.95,136.6,4.24,3.67,48,92,58,299,26,212,2021-22
202692,Alec Burks,NYK,80,2280.0,3.74,3.06,4486,30,10,39,4.05,164.7,4.19,3.9,84,26,241,312,262,19,2021-22
1630758,Aleem Ford,ORL,5,74.0,1.44,0.6,92,0,0,1,4.29,5.6,4.58,4.14,1,0,4,6,0,2,2021-22
1630197,Aleksej Pokusevski,OKC,61,1233.0,2.23,1.41,2320,38,3,111,4.36,93.9,4.91,3.82,39,38,74,157,51,94,2021-22
1627936,Alex Caruso,CHI,41,1147.0,3.3,2.67,2071,34,1,59,4.23,87.0,4.53,3.94,71,15,64,111,39,47,2021-22
203458,Alex Len,SAC,39,620.0,1.47,0.48,945,107,17,186,4.11,45.1,4.47,3.78,13,25,18,32,2,157,2021-22
1628035,Alfonzo McKinnie,CHI,17,206.0,1.6,0.74,231,3,0,19,4.34,15.9,4.57,4.12,2,3,7,27,4,16,2021-22
1628993,Alize Johnson,NOP,23,167.0,2.07,0.87,247,14,1,40,4.29,12.9,4.47,4.1,5,0,0,2,0,29,2021-22
1630578,Alperen Sengun,HOU,72,1489.0,2.36,1.03,2711,161,212,296,3.9,103.9,3.94,3.86,59,68,142,91,18,237,2021-22
1629599,Amir Coffey,LAC,68,1540.0,2.75,1.66,1982,8,1,25,4.01,110.4,4.17,3.85,38,15,154,257,78,20,2021-22
203083,Andre Drummond,BKN,73,1437.0,1.75,0.67,2128,152,80,481,3.91,98.3,3.98,3.84,78,68,43,2,6,422,2021-22
2738,Andre Iguodala,GSW,30,583.0,2.89,1.74,1112,27,11,62,3.99,41.5,4.27,3.71,26,21,10,47,5,23,2021-22
203952,Andrew Wiggins,GSW,72,2298.0,2.96,2.15,3374,43,123,196,4.06,165.9,4.4,3.74,74,50,272,408,228,178,2021-22
1629014,Anfernee Simons,POR,57,1681.0,5.2,4.62,3492,18,1,21,4.21,126.5,4.54,3.88,30,6,251,329,392,10,2021-22
203076,Anthony Davis,LAL,40,1404.0,2.3,0.99,2751,232,250,400,3.73,93.0,3.85,3.61,49,90,90,121,102,404,2021-22
1630162,Anthony Edwards,MIN,72,2466.0,4.15,3.6,4430,62,16,89,3.95,171.7,4.27,3.63,105,46,481,302,439,61,2021-22
1630264,Anthony Gill,WAS,44,463.0,1.73,0.7,523,25,5,64,4.3,35.9,4.64,3.98,5,11,39,44,0,62,2021-22
1630237,Anthony Lamb,HOU,2,8.0,2.37,1.77,17,0,0,0,5.0,0.7,5.83,4.2,0,0,0,0,0,0,2021-22
1629717,Armoni Brooks,TOR,54,844.0,2.32,1.56,1253,7,0,16,4.36,65.4,4.75,3.96,28,11,34,138,88,11,2021-22
1629083,Arnoldas Kulboka,CHA,2,5.0,0.89,0.33,3,0,0,0,4.15,0.4,4.13,4.18,0,0,0,0,0,0,2021-22
1630559,Austin Reaves,LAL,61,1418.0,2.53,1.75,1960,31,1,74,4.3,109.0,4.48,4.12,29,20,114,148,49,52,2021-22
203085,Austin Rivers,DEN,67,1480.0,2.74,1.79,1697,18,1,23,4.04,105.1,4.16,3.92,51,6,111,201,35,12,2021-22
202340,Avery Bradley,LAL,62,1406.0,1.63,1.02,1411,19,0,84,4.26,106.1,4.33,4.2,53,9,19,227,71,58,2021-22
1630245,Ayo Dosunmu,CHI,77,2110.0,3.67,3.29,3185,31,0,37,4.22,155.9,4.38,4.06,60,29,151,206,106,45,2021-22
1629168,BJ Johnson,ORL,4,65.0,2.01,1.0,72,2,0,7,4.38,5.0,4.74,4.0,0,1,4,16,6,2,2021-22
1628389,Bam Adebayo,MIA,56,1825.0,2.65,1.44,3639,288,207,432,4.05,132.0,4.4,3.72,80,44,173,66,98,400,2021-22
203463,Ben McLemore,POR,64,1285.0,1.77,0.93,1744,32,0,37,4.33,100.0,4.64,4.02,38,10,31,405,98,39,2021-22
202687,Bismack Biyombo,PHX,35,493.0,1.59,0.38,735,85,19,185,4.11,36.2,4.31,3.89,12,23,0,2,0,151,2021-22
201933,Blake Griffin,BKN,56,958.0,1.91,0.87,1700,112,49,151,3.83,64.8,4.0,3.66,27,14,22,96,28,131,2021-22
1626246,Boban Marjanovic,DAL,23,128.0,1.9,0.63,206,16,56,60,3.96,9.0,4.05,3.88,0,3,0,11,16,56,2021-22
1626171,Bobby Portis,MIL,72,2028.0,1.54,0.57,3190,94,123,327,4.22,151.6,4.57,3.91,53,51,75,451,130,279,2021-22
203992,Bogdan Bogdanović,ATL,63,1849.0,2.85,1.99,2707,27,12,31,4.2,135.8,4.65,3.75,68,14,232,357,301,24,2021-22
202711,Bojan Bogdanovic,UTA,69,2131.0,2.18,1.41,2809,34,101,103,4.1,156.0,4.39,3.81,34,1,302,440,189,109,2021-22
1629626,Bol Bol,ORL,14,81.0,1.7,0.89,107,3,3,11,4.15,5.5,4.46,3.99,1,2,7,3,4,14,2021-22
1630538,Bones Hyland,DEN,69,1310.0,3.81,3.15,2994,31,2,25,4.24,98.1,4.66,3.82,41,20,104,243,203,23,2021-22
202954,Brad Wanamaker,WAS,23,320.0,4.36,4.08,709,7,0,12,4.14,23.7,4.55,3.73,7,6,33,12,22,6,2021-22
203078,Bradley Beal,WAS,40,1439.0,4.43,3.86,2988,56,15,61,4.13,105.9,4.51,3.74,36,15,398,102,295,60,2021-22
1630527,Brandon Boston,LAC,50,740.0,2.75,2.2,1084,9,0,28,4.17,55.2,4.39,3.95,24,12,62,51,113,33,2021-22
1629634,Brandon Clarke,MEM,63,1224.0,1.5,0.68,1637,185,10,339,4.41,95.5,4.72,4.11,39,67,92,43,18,369,2021-22
1629164,Brandon Goodwin,CLE,36,502.0,5.08,4.61,1248,6,0,16,4.34,39.0,4.68,3.98,25,1,76,33,48,9,2021-22
1627742,Brandon Ingram,NOP,54,1834.0,3.95,2.87,3479,103,74,66,3.94,128.5,4.41,3.46,34,26,393,291,396,59,2021-22
202688,Brandon Knight,DAL,5,65.0,4.62,4.73,140,0,0,1,4.3,5.0,4.82,3.6,1,0,8,9,3,2,2021-22
1630314,Brandon Williams,POR,24,640.0,4.57,4.31,1435,13,0,12,4.35,49.7,4.75,3.94,24,10,115,67,70,7,2021-22
1630296,Braxton Key,DET,11,197.0,1.65,0.86,347,7,2,27,4.39,15.5,4.72,4.06,10,11,15,15,5,25,2021-22
1630271,Brodric Thomas,BOS,12,60.0,4.04,3.74,91,2,0,4,4.33,4.3,4.55,4.3,1,1,2,3,3,2,2021-22
201572,Brook Lopez,MIL,13,298.0,1.49,0.39,317,23,19,60,4.04,21.2,4.33,3.76,8,15,10,53,8,61,2021-22
1628971,Bruce Brown,BKN,72,1774.0,2.42,1.63,2684,139,3,267,4.27,132.7,4.54,4.0,77,52,107,124,17,189,2021-22
1628981,Bruno Fernando,HOU,30,153.0,1.57,0.57,274,20,10,48,4.06,11.3,4.33,3.77,1,11,14,3,2,51,2021-22
